RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,CHINA_TOUR_INTRST_VALUE,JP_TOUR_INTRST_VALUE,HONGKONG_MACAU_TOUR_INTRST_VALUE,SEASIA_TOUR_INTRST_VALUE,MDLEST_SWASIA_TOUR_INTRST_VALUE,USA_CANADA_TOUR_INTRST_VALUE,SAMRC_LAMRC_TOUR_INTRST_VALUE,WEURP_NEURP_TOUR_INTRST_VALUE,EEURP_TOUR_INTRST_VALUE,SEURP_TOUR_INTRST_VALUE,SPCPC_TOUR_INTRST_VALUE,AFRICA_TOUR_INTRST_VALUE
53374893,20230904,F,40대,서울특별시,300만원 미만,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53372899,20230904,F,40대,서울특별시,300만원 미만,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다
53375924,20230904,F,40대,서울특별시,700만원 이상,약간 커졌다,약간 커졌다,많이 적어졌다,많이 커졌다,약간 커졌다,예전과 비슷하다,많이 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,예전과 비슷하다
53323824,20230904,F,40대,서울특별시,700만원 이상,많이 적어졌다,많이 적어졌다,많이 커졌다,많이 커졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다,많이 커졌다,많이 적어졌다
53340764,20230904,F,40대,서울특별시,500이상700만원 미만,많이 적어졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다
53341743,20230904,F,40대,서울특별시,500이상700만원 미만,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,약간 커졌다,많이 커졌다,약간 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,예전과 비슷하다
53342265,20230904,F,40대,충청북도,700만원 이상,약간 적어졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다
53364176,20230904,F,40대,충청북도,700만원 이상,많이 적어졌다,많이 적어졌다,약간 커졌다,예전과 비슷하다,많이 적어졌다,약간 적어졌다,많이 적어졌다,약간 적어졌다,많이 적어졌다,많이 적어졌다,약간 적어졌다,많이 적어졌다
53342861,20230904,F,30대,경기도,300만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다
53348419,20230904,F,30대,경기도,500이상700만원 미만,약간 적어졌다,많이 적어졌다,약간 적어졌다,많이 커졌다,많이 커졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,약간 커졌다,많이 적어졌다
53357947,20230904,F,30대,경기도,500이상700만원 미만,약간 적어졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다
53344080,20230904,F,30대,경기도,500이상700만원 미만,많이 적어졌다,많이 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53346790,20230904,F,30대,경기도,300이상500만원 미만,약간 적어졌다,많이 적어졌다,예전과 비슷하다,약간 적어졌다,많이 적어졌다,많이 커졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,약간 커졌다
53339664,20230904,F,30대,충청남도(세종시 포함),300이상500만원 미만,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,많이 적어졌다
53373052,20230904,F,30대,충청남도(세종시 포함),500이상700만원 미만,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 커졌다,약간 적어졌다
53325502,20230904,F,30대,충청남도(세종시 포함),300이상500만원 미만,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53376254,20230904,F,30대,전라북도,300이상500만원 미만,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53376728,20230904,F,30대,전라북도,700만원 이상,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 적어졌다
53372314,20230904,F,20대,서울특별시,300이상500만원 미만,많이 적어졌다,많이 적어졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,많이 커졌다,약간 커졌다,약간 적어졌다
53323037,20230904,F,20대,서울특별시,700만원 이상,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 커졌다,많이 커졌다,약간 커졌다,많이 커졌다,많이 커졌다,많이 커졌다
53328204,20230904,F,20대,서울특별시,모름,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다
53324419,20230904,F,20대,서울특별시,500이상700만원 미만,많이 적어졌다,많이 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다
53338552,20230904,F,20대,서울특별시,500이상700만원 미만,예전과 비슷하다,많이 커졌다,많이 커졌다,약간 커졌다,약간 커졌다,많이 커졌다,약간 커졌다,약간 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,많이 적어졌다
53373836,20230904,M,60대,경기도,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53375210,20230904,M,60대,경기도,700만원 이상,약간 적어졌다,많이 커졌다,약간 적어졌다,많이 커졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다
53349252,20230904,M,60대,경기도,300만원 미만,많이 적어졌다,많이 커졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,많이 커졌다,약간 커졌다,많이 커졌다,약간 커졌다,약간 적어졌다
53374209,20230904,M,60대,경기도,300만원 미만,약간 커졌다,예전과 비슷하다,약간 적어졌다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다
53335891,20230904,M,60대,강원도,500이상700만원 미만,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다
53354755,20230904,M,50대,서울특별시,300이상500만원 미만,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다
53322432,20230904,M,50대,서울특별시,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다
53323082,20230904,M,50대,서울특별시,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다
53324257,20230904,M,50대,서울특별시,500이상700만원 미만,약간 적어졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 커졌다,약간 적어졌다,약간 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,약간 커졌다
53364994,20230904,M,50대,서울특별시,500이상700만원 미만,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,많이 적어졌다,약간 적어졌다,약간 적어졌다,많이 적어졌다
53337263,20230904,M,50대,서울특별시,700만원 이상,많이 적어졌다,많이 커졌다,많이 적어졌다,많이 커졌다,약간 커졌다,많이 커졌다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 커졌다,많이 적어졌다
53326610,20230904,M,50대,대구광역시,500이상700만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다
53328699,20230904,M,50대,대구광역시,700만원 이상,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,예전과 비슷하다
53354869,20230904,M,40대,경기도,300만원 미만,많이 적어졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,많이 적어졌다,약간 적어졌다,많이 적어졌다,약간 커졌다,약간 적어졌다,약간 커졌다,약간 커졌다,많이 적어졌다
53327877,20230904,M,40대,경기도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,약간 커졌다,많이 적어졌다
53368399,20230904,M,40대,경기도,500이상700만원 미만,약간 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다
53364996,20230904,M,40대,경기도,700만원 이상,많이 적어졌다,많이 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,많이 적어졌다
53352732,20230904,M,40대,경기도,700만원 이상,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 적어졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53334499,20230904,M,40대,경기도,300만원 미만,약간 적어졌다,예전과 비슷하다,많이 적어졌다,많이 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다
53364396,20230904,M,40대,경기도,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다
53343789,20230904,M,40대,경기도,300이상500만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다
53347046,20230904,M,40대,충청북도,700만원 이상,많이 적어졌다,예전과 비슷하다,많이 적어졌다,약간 적어졌다,많이 적어졌다,약간 커졌다,많이 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,많이 적어졌다
53339868,20230904,M,30대,경기도,500이상700만원 미만,많이 적어졌다,많이 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다
53335889,20230904,M,30대,경기도,300이상500만원 미만,약간 적어졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,많이 적어졌다
53358512,20230904,M,30대,경기도,500이상700만원 미만,많이 적어졌다,약간 커졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,많이 커졌다,많이 적어졌다,많이 커졌다,예전과 비슷하다,많이 커졌다,약간 커졌다,많이 적어졌다
53350527,20230904,M,30대,경기도,300만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다
53356512,20230904,M,30대,경기도,500이상700만원 미만,많이 적어졌다,약간 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 적어졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다
53349744,20230904,M,30대,서울특별시,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다
53373722,20230904,M,30대,서울특별시,300만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다
53374588,20230904,M,30대,서울특별시,700만원 이상,많이 적어졌다,약간 커졌다,약간 커졌다,많이 적어졌다,많이 적어졌다,많이 커졌다,많이 적어졌다,많이 커졌다,많이 커졌다,약간 적어졌다,예전과 비슷하다,많이 적어졌다
53323771,20230904,M,30대,서울특별시,500이상700만원 미만,많이 커졌다,약간 커졌다,약간 커졌다,많이 커졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,약간 커졌다,약간 커졌다,많이 커졌다,예전과 비슷하다,예전과 비슷하다
53347570,20230904,M,30대,서울특별시,700만원 이상,많이 적어졌다,많이 적어졌다,많이 커졌다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,많이 커졌다,예전과 비슷하다,많이 커졌다,약간 적어졌다
53370012,20230904,M,30대,서울특별시,700만원 이상,많이 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,약간 적어졌다,약간 커졌다,약간 적어졌다
462632,20230904,M,20대,경기도,700만원 이상,많이 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,많이 적어졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,많이 적어졌다
395492,20230904,M,20대,경기도,300이상500만원 미만,많이 적어졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다
275115,20230904,M,20대,경기도,700만원 이상,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
466828,20230904,M,20대,경기도,500이상700만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 커졌다,많이 적어졌다,많이 커졌다,많이 적어졌다,많이 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,많이 적어졌다
466622,20230904,M,20대,대전광역시,300만원 미만,약간 적어졌다,약간 적어졌다,많이 커졌다,많이 커졌다,약간 적어졌다,약간 커졌다,많이 커졌다,약간 커졌다,많이 커졌다,약간 커졌다,약간 커졌다,약간 적어졌다
465282,20230904,M,20대,대전광역시,700만원 이상,약간 커졌다,많이 커졌다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,많이 커졌다,약간 커졌다,많이 커졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,예전과 비슷하다
323309,20230904,F,20대,충청남도(세종시 포함),300만원 미만,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
348124,20230904,M,20대,전라남도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
380583,20230904,M,20대,전라남도,300이상500만원 미만,많이 적어졌다,많이 커졌다,예전과 비슷하다,약간 커졌다,많이 적어졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,약간 커졌다,약간 적어졌다
407377,20230904,M,20대,부산광역시,모름,많이 적어졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,많이 적어졌다
424422,20230904,M,20대,서울특별시,300만원 미만,약간 적어졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,많이 커졌다,약간 적어졌다,약간 적어졌다
446599,20230904,M,20대,대구광역시,300만원 미만,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다
451630,20230904,M,20대,대구광역시,모름,예전과 비슷하다,예전과 비슷하다,많이 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,예전과 비슷하다
451728,20230904,M,20대,경상북도,700만원 이상,많이 적어졌다,예전과 비슷하다,많이 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,예전과 비슷하다,많이 커졌다,약간 커졌다,많이 커졌다,많이 커졌다
451861,20230904,M,20대,전라북도,300이상500만원 미만,약간 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 커졌다,약간 적어졌다,많이 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 적어졌다
454743,20230904,M,20대,부산광역시,300만원 미만,많이 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,많이 커졌다,약간 커졌다,많이 커졌다,약간 적어졌다,많이 커졌다,약간 커졌다
464887,20230904,M,20대,충청남도(세종시 포함),300만원 미만,많이 적어졌다,약간 커졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,많이 커졌다,많이 적어졌다,많이 적어졌다
465871,20230904,M,20대,부산광역시,500이상700만원 미만,약간 커졌다,많이 커졌다,약간 적어졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,많이 커졌다,약간 적어졌다
466459,20230904,M,20대,전라남도,모름,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다
